zcta,state_abbr,final_rank,investment_category_sf,composite_score,projected_delta_2023_2030,target_proxy_2023,target_proxy_2030_projection,median_hh_income_2019,pop_25_44_2019,hh_over_100k_2019
78729,TX,194,Invest,0.4060600175963138,1276.2646901587386,2564.4255256241786,3840.690215782917,80742,11486,4556
92688,CA,195,Invest,0.40574831660165117,951.1777374944813,3205.614857637071,4156.792595131552,116064,12313,9193
33196,FL,196,Invest,0.405616479087314,1352.1645869931795,2195.4306726590644,3547.595259652244,76787,14474,4892
78749,TX,197,Invest,0.40485367988721593,1080.6827643076624,2738.6418615300954,3819.3246258377576,105734,13573,8031
89141,NV,198,Invest,0.40464577761834997,1219.1369894051995,2502.0724120346763,3721.209401439876,89649,11968,4957
85085,AZ,199,Invest,0.4040535881167858,1205.4557304024602,2280.5837647683525,3486.0394951708126,96003,7685,4200
85338,AZ,200,Invest,0.403671214034413,1212.239688455945,3042.4634433962265,4254.703131852171,78397,13591,5709
76065,TX,201,Invest,0.40336196225279397,1170.8481117048345,2478.7095530550946,3649.557664759929,96483,9816,5814
84065,UT,202,Invest,0.4028069728308413,1052.4793281858351,2839.3840983215337,3891.863426507369,106287,11597,6443
76039,TX,203,Invest,0.40182942036816127,1345.2648555359472,2391.160731851269,3736.425587387216,70748,12428,4862
89521,NV,204,Invest,0.4017356186030575,1180.433147573196,2509.2880084860744,3689.7211560592705,93131,9051,5857
94401,CA,205,Invest,0.40160566866954894,1178.541109920283,2484.407713034692,3662.9488229549747,93850,12875,5951
76502,TX,206,Invest,0.4008747397059392,1374.2551785072912,2121.230092818759,3495.4852713260507,71393,12392,4453
33602,FL,207,Invest,0.4008439211955424,1361.9596552758412,2140.3528993602113,3502.3125546360525,72824,6641,3136
75074,TX,208,Invest,0.4008411164619351,1359.663487612465,2256.8373913370715,3616.5008789495364,70680,16895,5655
78744,TX,209,Invest,0.40078237660084615,1403.903883531093,2798.8545105641388,4202.758394095232,52345,17806,2438
30350,GA,210,Invest,0.40054808012632304,1312.4030191625607,2684.524979753693,3996.9279989162537,68476,14432,5201
75022,TX,211,Invest,0.3993075031977636,896.9262632230782,1193.939305383837,2090.865568606915,162351,6209,6042
90048,CA,212,Invest,0.3992773824718103,1100.5896402611677,2638.5065397191765,3739.0961799803445,100586,10181,5859
29407,SC,213,Invest,0.39882165080379456,1392.0243596407763,2480.224727074236,3872.2490867150123,59454,12504,4019
95833,CA,214,Invest,0.39849636965956586,1383.9176300609809,2340.5919910458897,3724.5096211068703,63418,14381,4057
80601,CO,215,Invest,0.3978054315311167,1342.296558933327,2037.4912229728093,3379.7877819061364,75675,13104,4580
32746,FL,216,Invest,0.3976731521726692,1177.6927612467343,2642.7809440939745,3820.473705340709,87581,11961,7453
95391,CA,217,Invest,0.3973459395801582,1011.5478756971079,1426.8220537450877,2438.369929442196,138500,6069,3761
75010,TX,218,Invest,0.3972121456751551,1212.501302158513,2455.95891059425,3668.4602127527633,85946,10114,5055
85042,AZ,219,Invest,0.39682167458063955,1428.861726642071,2091.7004498080087,3520.5621764500797,60644,14409,3479
94561,CA,220,Invest,0.396009763967974,1060.2974706142447,2643.1904992729037,3703.487969887148,104089,11143,6361
94102,CA,221,Invest,0.3948549454431649,1405.8161099153097,2852.31455278278,4258.1306626980895,46372,13507,5373
33076,FL,222,Invest,0.39454203175097047,914.0451663927669,2118.5454668684906,3032.5906332612576,136343,8073,7804
94063,CA,223,Invest,0.39401869596598155,1287.5675305004454,2220.0584522265453,3507.6259827269905,77166,12300,4415
95037,CA,224,Invest,0.39352229153055773,892.0307998864781,2766.088242715997,3658.119042602475,125057,12752,10070
76542,TX,225,Invest,0.39338162320310643,1410.17967640382,2002.2996028416399,3412.47927924546,62751,17117,4371
29412,SC,226,Invest,0.39294675616711844,1204.535613629902,2602.4315347573774,3806.9671483872794,80755,13847,5840
76210,TX,227,Invest,0.39246553183518174,1113.7569818910442,2539.021692669374,3652.778674560418,95499,13140,6914
92026,CA,228,Invest,0.3924083688473733,1206.565531049801,2797.3790086913896,4003.9445397411905,75868,13623,6108
85257,AZ,229,Invest,0.39168116309122836,1388.5781655572328,2102.327310273619,3490.9054758308516,62584,12470,4306
85379,AZ,230,Invest,0.39134550816457925,1237.876982292202,2308.5160550919877,3546.3930373841895,80758,13422,5001
90803,CA,231,Invest,0.3909321072001544,1058.9506197599305,3116.90510627594,4175.85572603587,90278,10125,7459
94605,CA,232,Invest,0.39081577706776516,1256.9575773725137,2527.5876199963773,3784.545197368891,72778,13633,5922
33018,FL,233,Invest,0.390444487128565,1366.271713509207,2014.7552797233795,3381.0269932325864,66889,15096,4313
32092,FL,234,Invest,0.38992746870102213,1168.5002425654643,2314.626739562624,3483.1269821280885,90055,9971,5594
95337,CA,235,Invest,0.3895746135517094,1239.2655397300732,2086.667287735338,3325.9328274654113,83933,10841,4780
80023,CO,236,Invest,0.3893474613770961,978.7901031222384,1748.8551348900476,2727.645238012286,130454,5006,5304
93720,CA,237,Invest,0.38841600286846045,1102.9945920603427,2742.8603198350283,3845.854911895371,89671,13387,7762
93311,CA,238,Invest,0.3881138480319898,1028.2241698435462,2866.407770688506,3894.631940532052,98130,12808,7084
77338,TX,239,Invest,0.38800142916428404,1480.05426257203,1600.0673919932394,3080.1216545652696,56638,13989,3083
92123,CA,240,Invest,0.387482809769574,1153.9951089922135,2711.4292857359314,3865.4243947281448,81899,12340,4832
85226,AZ,241,Invest,0.38743697603162386,1117.755007855511,2788.6689119929715,3906.4239198484825,85705,12324,6049
94123,CA,242,Invest,0.38740833498427224,307.8566198868421,4950.795334040297,5258.651953927139,162206,13766,9938
80007,CO,243,Invest,0.38662196163265866,916.5339167116686,1298.790814652816,2215.3247313644843,147421,4025,3606
92614,CA,244,Invest,0.3865423397028568,1007.1374252125906,2683.9888577506163,3691.126282963207,104021,9438,5286
94607,CA,245,Invest,0.385932767892416,1331.971992173077,2649.9422752859346,3981.9142674590116,55054,11310,3917
33301,FL,246,Invest,0.38543986240327155,1050.6478030659446,2553.021591610117,3603.6693946760615,99382,6267,3862
29579,SC,247,Invest,0.3848416972965566,1422.6053508255568,1804.5523380323655,3227.157688857922,58553,11938,3507
95678,CA,248,Invest,0.38476045635950445,1163.719665625427,2949.4155299055615,4113.135195530988,73253,13324,5633
80249,CO,249,Invest,0.3847263469855369,1284.2565117459767,1929.2802300468343,3213.536741792811,76765,11310,3329
37067,TN,250,Invest,0.38397395573748205,995.5108659592054,2432.690206022187,3428.2010719813925,109187,8428,6581
94546,CA,251,Invest,0.38376890053902324,1022.072613446038,2798.8023468853603,3820.874960331398,97179,12261,8052
30019,GA,252,Invest,0.38374433523520723,1111.820592609084,2048.1567022365152,3159.9772948455993,99604,11919,7092
94577,CA,253,Invest,0.3836884526046899,1150.9811984588723,2758.457114005007,3909.4383124638794,78444,13065,7039
94025,CA,254,Invest,0.3833455225689984,544.3803568907153,3145.9708923688786,3690.3512492595937,161827,11434,9824
32803,FL,255,Invest,0.3831569891957468,1181.3092347926454,2663.3337003920187,3844.642935184664,75474,8977,3422
80231,CO,256,Invest,0.38312588734178,1358.1028171689406,2180.315154262402,3538.4179714313423,58982,13236,3983
29229,SC,257,Invest,0.38277475094851693,1319.371027824014,1842.5207296849087,3161.8917575089226,71803,14798,5031
85396,AZ,258,Invest,0.38260476419903805,1207.7432455719666,1780.329392813531,2988.0726383854976,89919,4714,2965
85298,AZ,259,Invest,0.3824885280556765,1003.9594951704858,2157.2613469312755,3161.2208421017613,112656,7990,5928
92833,CA,260,Invest,0.38127261134043855,1145.6416261435738,2521.6182405165455,3667.2598666601193,82465,14690,6616
27613,NC,261,Invest,0.381149111715621,947.6624199814792,3127.360732240684,4075.023152222163,99426,12752,8524
75019,TX,262,Invest,0.3810130354079171,823.9329694200426,3096.1381886505474,3920.07115807059,118740,11283,9377
78258,TX,263,Invest,0.38071592595989917,928.2299777423794,2960.861007895959,3889.0909856383387,105598,12411,8401
90278,CA,264,Invest,0.38018424469891315,822.2778169378732,3169.72804212902,3992.005859066893,116783,12333,8863
30126,GA,265,Invest,0.38004454424524525,1142.8673677539512,2428.5511185448463,3571.4184862987977,83934,13085,6572
11205,NY,266,Invest,0.38001774427417817,1270.7431112259576,2693.4544965640875,3964.1976077900454,58872,16599,5233
75248,TX,267,Invest,0.3792676613771229,1089.720966421054,2636.9784826267137,3726.6994490477678,86938,11080,7335
32081,FL,268,Invest,0.3791690636248024,1064.4418434490692,1307.769230769231,2372.2110742183004,119105,3701,2752
93314,CA,269,Invest,0.37890839345215427,1025.342142444516,1925.1220390319168,2950.4641814764327,111635,7823,5435
91942,CA,270,Invest,0.37878295562585496,1250.370439113065,2549.525684261974,3799.896123375039,64090,13737,4428
30213,GA,271,Invest,0.3785703234430248,1337.1469238427014,2210.826394182238,3547.9733180249395,58016,10968,2183
30252,GA,272,Invest,0.37804088753014536,1202.2720986339061,1816.7336100772975,3019.0057087112036,86474,11554,6162
29910,SC,273,Invest,0.3777784458980425,1236.6323201422379,2124.4219002252207,3361.0542203674586,74489,11765,5153
90045,CA,274,Invest,0.3777776699671177,902.9488131766082,3082.5249338874196,3985.4737470640275,104578,12192,8315
77539,TX,275,Invest,0.3773945101874775,1224.7837496511736,2139.697735561021,3364.4814852121945,75664,13732,5866
30064,GA,276,Invest,0.37719700455289873,1045.4128809853692,2573.9889129206367,3619.401793906006,93413,11746,8504
84047,UT,277,Invest,0.3761687146795363,1346.317102670068,1980.8642714570858,3327.1813741271535,59702,13099,2730
30115,GA,278,Invest,0.3761148355208164,1006.7919024519721,2424.791759695304,3431.583662147276,101626,10691,7145
95008,CA,279,Invest,0.37593562814174003,681.1076586355354,3729.988639884333,4411.0962985198685,122947,14873,10309
92040,CA,280,Invest,0.37585272556501537,1205.878868488039,2024.8404019313584,3230.7192704193976,79803,12957,5552
75234,TX,281,Invest,0.37420286825915067,1292.803770504856,1755.7357415600945,3048.5395120649505,71118,10589,4039
80109,CO,282,Invest,0.3740043582729997,918.0230931816416,1865.4880733944954,2783.511166576137,125417,6504,4819
90039,CA,283,Invest,0.3728540598308336,1067.9462855639883,2393.0913481730367,3461.0376337370253,90538,11069,5253
34761,FL,284,Invest,0.37264142596169847,1269.7287279485874,2002.141601710103,3271.8703296586905,68152,13613,4488
10014,NY,285,Invest,0.372301015845522,395.0818522722467,5133.898797527879,5528.980649800125,133501,14081,11115
75081,TX,286,Invest,0.3721063242845853,1198.6756252198452,2064.6455566338554,3263.3211818537006,77174,11923,5593
11772,NY,287,Invest,0.3718609313221201,1100.7853320604333,2607.436497355908,3708.2218294163413,80219,12832,6947
12065,NY,288,Invest,0.3716662200519119,968.1387029714055,2903.6775030183785,3871.816205989784,93840,10803,8061
80239,CO,289,Invest,0.3710441668010039,1326.4509392896202,1915.4214216031035,3241.872360892724,60186,16713,3129
28214,NC,290,Invest,0.37084705054004136,1332.9901395677175,1744.5193734151717,3077.509512982889,62697,12910,3651
77019,TX,291,Invest,0.37080576958564687,819.7534759787566,2878.4729524131517,3698.2264283919085,116207,8642,6321
84010,UT,292,Invest,0.37058585277680783,1162.163708998311,2318.523121758882,3480.686830757193,76116,13313,5364
78751,TX,293,Invest,0.3704095397920751,1253.8414375422133,2213.1386410432397,3466.980078585453,64340,8448,2625
94928,CA,294,Invest,0.37020163518333615,1184.5295771479819,2346.9770570131072,3531.506634161089,71824,12149,5256
91403,CA,295,Invest,0.36975987728481563,955.4689648956772,2412.34006101854,3367.8090259142173,104802,9788,5904
75165,TX,296,Invest,0.36973303982614975,1223.7042981838679,2145.862664297014,3369.5669624808816,69827,12111,5066
92120,CA,297,Invest,0.36965387832847424,1057.3435809520429,2016.3116017234331,3073.6551826754758,97747,8644,5700
28117,NC,298,Invest,0.36944297490166844,1052.0354102618514,2446.7668673448206,3498.802277606672,89189,9528,7226
85340,AZ,299,Invest,0.3693327590259995,1078.6119237989915,2058.5977928124917,3137.209716611483,93374,9292,4996
92078,CA,300,Invest,0.3690527432405548,1040.1185757223589,2697.578424414478,3737.697000136837,85335,13127,7779
29607,SC,301,Invest,0.3690066622881163,1265.1755976746165,2247.0436237738027,3512.2192214484194,60823,12981,4664
10005,NY,302,Invest,0.36881555737717653,403.61436607899304,2319.1788265858413,2722.7931926648344,189702,5217,3455
93611,CA,303,Invest,0.3683466086840506,1056.2555611973253,2208.10293581523,3264.3584970125553,92811,12882,7168
77384,TX,304,Invest,0.3680834445991801,1158.3474317879693,1732.1524349842637,2890.499866772233,87311,6007,3714
28209,NC,305,Invest,0.36806686212910833,1115.5762751811078,2562.9519315097095,3678.5282066908176,76022,9405,4295
33130,FL,306,Invest,0.36774178909130967,1456.744020156409,2054.546241077774,3511.290261234183,34937,11532,2168
77581,TX,307,Invest,0.3676745570506261,988.9547978598924,2666.982444267516,3655.9372421274084,92687,12506,7878
93036,CA,308,Invest,0.3674981980014261,1176.9259570811005,2054.456047394551,3231.3820044756517,77158,14676,4686
32835,FL,309,Invest,0.36739132143692854,1326.661464743028,1935.4897060001601,3262.1511707431882,56927,17704,3770
80127,CO,310,Invest,0.3672550643871528,847.6642681374519,2672.7770045178663,3520.4412726553182,113654,10135,9735
37221,TN,311,Invest,0.36708086535619583,1039.6350867235728,2724.0947358350672,3763.72982255864,83331,11960,7187
10282,NY,312,Invest,0.36701891593511726,206.11021191562017,834.061744966443,1040.1719568820631,250001,2421,1912
10007,NY,313,Invest,0.3669906798951246,323.98767680438453,1210.7844142527556,1534.7720910571402,224063,3259,2271
29461,SC,314,Invest,0.3668795259230333,1299.006595581773,1750.5509580345597,3049.5575536163324,64679,10588,3630
95816,CA,315,Invest,0.36676136552305166,1149.7993289396497,2449.0586508726874,3598.8579798123374,72270,8422,3429
11590,NY,316,Invest,0.3667443210315943,887.1555516157079,2687.6995211740564,3574.855072789764,106959,12591,7653
30306,GA,317,Invest,0.36666667278185167,857.1410068713302,2803.4969102743676,3660.637917145698,108973,9625,5797
94115,CA,318,Invest,0.36656031418126556,523.022682385976,4510.614580467675,5033.637262853651,123037,15365,9760
30076,GA,319,Invest,0.36624029451574086,1056.2761651902094,2505.107538451801,3561.38370364201,84846,13884,7286
10026,NY,320,Invest,0.366177940841256,1256.7130001149656,2258.629051814728,3515.3420519296933,59691,14209,5108
90503,CA,321,Invest,0.3655184747714875,950.402301600504,2845.460652591171,3795.862954191675,93063,12795,7744
95834,CA,322,Invest,0.36521033903539546,1236.3340746921563,2120.249643488677,3356.5837181808333,64996,10677,3482
89012,NV,323,Invest,0.3650698128879015,1149.9741637459285,1932.3629368976658,3082.3371006435946,81992,9572,5670
10022,NY,324,Invest,0.36485572939489064,377.35908556613134,4187.251223063483,4564.610308629614,150718,10740,11556
94303,CA,325,Invest,0.36484652297296655,890.0835279588091,2654.8817774759673,3544.9653054347764,105763,13958,7567
92505,CA,326,Invest,0.3647932932669638,1226.571421361561,1900.4596800030151,3127.031101364576,70854,16373,4058
92694,CA,327,Invest,0.3641661975823217,583.0563867465755,1988.4881635683485,2571.544550314924,166015,8443,6751
30305,GA,328,Invest,0.36406604793688924,891.6819608850416,2905.96772428884,3797.6496851738816,99556,8574,6337
11109,NY,329,Invest,0.3639752639370835,662.9323260431987,1667.4910665944776,2330.4233926376764,160625,3590,2317
10583,NY,330,Invest,0.3639261749155568,275.05900775699223,2189.4402147148626,2464.499222471855,208212,8243,10099
78154,TX,331,Invest,0.36390987966707816,1131.236998385353,2083.7581544329796,3214.995152818333,80707,12014,5803
32224,FL,332,Invest,0.36333522645026767,1188.1170173825421,1756.6339108207897,2944.7509282033316,78639,11982,6052
92557,CA,333,Invest,0.36317802041888425,1171.479194308832,2101.8537014116846,3273.3328957205167,73661,15433,4442
10075,NY,334,Invest,0.36195174667196717,700.8710004093409,2354.5369369369373,3055.4079373462782,138640,6088,6683
34771,FL,335,Invest,0.3618306071542868,1245.6000408767782,1389.4272188217292,2635.0272596985074,76624,5059,2259
90620,CA,336,Invest,0.3617915785841968,1006.1099243923766,2389.4930626489618,3395.6029870413386,91512,13124,5911
28411,NC,337,Invest,0.3617912727534881,1204.2547760763766,1799.4260515240062,3003.680827600383,74096,10853,5437
94582,CA,338,Invest,0.361656538893134,380.10827564959703,2894.1723962528085,3274.2806719024056,175490,11096,10119
30028,GA,339,Invest,0.3614650027891079,1030.327573803822,2112.237176162267,3142.564749966089,93518,6904,4004
92064,CA,340,Invest,0.3613292124934274,862.339082595841,2619.479147358665,3481.818229954506,108030,11658,8518
90291,CA,341,Invest,0.3611436770503096,801.656165823267,3435.029722589168,4236.685888412435,99652,11542,6830
94550,CA,342,Invest,0.3610050475649335,582.9092289431636,3122.0117113485185,3704.920940291682,139387,12378,11692
77316,TX,343,Invest,0.3609749367121276,1040.8925224914085,1535.2257417677101,2576.1182642591184,103875,6625,4424
28105,NC,344,Invest,0.36094799154556356,1104.9477769473647,2261.6409564043374,3366.588733351702,78620,12028,6807
94010,CA,345,Invest,0.3608779911417059,520.7827835451362,2949.6948637659484,3470.4776473110846,152388,11135,10795
37076,TN,346,Invest,0.3608379769078105,1216.55399226921,2062.907066414857,3279.461058684067,65870,13638,4747
11743,NY,347,Invest,0.36057692455485935,726.8491408103315,2610.1161162576905,3336.965257068022,128187,7703,9210
33176,FL,348,Invest,0.3605464682507564,1142.7063864895763,2242.5629430925464,3385.2693295821227,72998,14754,6272
76052,TX,349,Invest,0.36020213257998074,898.8610349200802,1975.4879787132948,2874.349013633375,115397,6344,4039
10065,NY,350,Invest,0.3601525141967412,373.1539028628908,4155.042355138983,4528.1962580018735,148441,11198,10011
79423,TX,351,Invest,0.360023017701755,1173.6516685284403,2153.175079468855,3326.8267479972956,69818,11434,4726
32566,FL,352,Invest,0.3600009505661688,1117.834597456868,2184.802159106704,3302.636756563572,77584,10690,4811
80011,CO,353,Invest,0.35989978901508934,1339.077426283988,1834.70529118386,3173.7827174678478,51461,17020,2845
33545,FL,354,Invest,0.3595014117798924,1200.4069600850999,1389.5061011040093,2589.913061189109,81687,6413,2073
95691,CA,355,Invest,0.35891714207103215,1120.225806885658,2142.1539078558176,3262.3797147414753,77303,12172,5180
32712,FL,356,Invest,0.35796445213807687,1109.7334778290367,2091.220386898752,3200.9538647277886,79252,11672,5622
80401,CO,357,Invest,0.3574798885304394,933.5882459295294,2824.3812890004374,3757.969534929967,89904,11811,7606
30039,GA,358,Invest,0.3573148475323895,1192.3518217625203,1655.5575741177379,2847.909395880258,75546,12106,5237
11561,NY,359,Invest,0.3572350260434255,865.0242968745342,2864.9483357788245,3729.9726326533587,99240,9625,7771
77002,TX,360,Invest,0.3570803686779763,1212.3129501527392,1701.0472063621535,2913.360156514893,71369,8506,1527
84120,UT,361,Invest,0.35703991011180214,1239.3543644042943,1635.4069857083557,2874.76135011265,68643,15436,3407
80228,CO,362,Invest,0.35702126440492327,981.0408558466403,2790.4334284972747,3771.474284343915,83087,9538,5791
30045,GA,363,Invest,0.3569457775383074,1181.8993801982308,1778.5214730490231,2960.420853247254,74219,11084,3940
10514,NY,364,Invest,0.35682863449936997,174.79107743992725,690.9212398789564,865.7123173188836,250001,1982,3513
75038,TX,365,Invest,0.356740733897291,1245.3144417520152,1907.6247394023628,3152.9391811543783,61692,12235,2915
32940,FL,366,Invest,0.3561085781923933,1131.4326345705751,2218.937368122058,3350.3700026926335,71812,8214,6118
90277,CA,367,Invest,0.35522341275898345,816.7016024863526,2810.5498007968126,3627.251403283165,106185,10198,8462
30228,GA,368,Invest,0.3548063158730778,1235.2073698119011,1627.1961542196755,2862.4035240315766,67736,11619,3291
94611,CA,369,Invest,0.354385671043046,545.7098361906019,3607.5333333333333,4153.243169523936,129576,11088,10166
92069,CA,370,Invest,0.35437301903090607,1148.7062698100324,2049.42727175654,3198.1335415665726,71488,14295,5502
78757,TX,371,Invest,0.3540524056318861,1083.0864314577987,2258.5950178813664,3341.681449339165,76716,9835,4431
92705,CA,372,Invest,0.35396968541291296,828.4769175903233,2560.446877567789,3388.9237951581126,108786,11506,8002
93551,CA,373,Invest,0.35386146961738485,962.828283349853,2339.9776548511536,3302.8059382010065,93055,12061,7143
94606,CA,374,Invest,0.35369594476817584,1231.3562235119148,2157.7313012956174,3389.087524807532,56129,15412,4275
75087,TX,375,Invest,0.3530209398151333,887.0677993785368,2361.9397884458913,3249.007587824428,103423,8816,6404
89149,NV,376,Invest,0.35278270607628975,1094.5979014108773,2264.0152858317224,3358.6131872425995,73883,11728,5405
33909,FL,377,Invest,0.35189562248940615,1344.8079424496052,1102.8252566568249,2447.63319910643,60105,7915,1934
92124,CA,378,Invest,0.35180002569241603,971.2226619307103,2202.280484660995,3173.5031465917054,93147,10908,5133
80126,CO,379,Invest,0.35142541043340714,664.9130096152959,2683.52227867452,3348.4352882898156,128994,9930,9848
94521,CA,380,Invest,0.3513183816912548,824.5962470151882,2579.4020380368697,3403.998285052058,106938,11271,8471
30152,GA,381,Invest,0.35120661959716004,948.3272004284453,2359.34349117753,3307.670691605975,92805,10991,7011
95062,CA,382,Invest,0.35107373764171895,1035.2144102881994,2373.504563486559,3408.7189737747585,79233,10929,5890
94024,CA,383,Invest,0.35103338028628694,100.18750569084165,1012.1741224179444,1112.3616281087861,250001,3931,6405
30132,GA,384,Invest,0.35075858599323645,1093.4688334395557,2688.4688108969945,3781.93764433655,63431,11240,4273
80017,CO,385,Invest,0.3505581582434766,1225.393535142089,1707.7163299876115,2933.1098651297007,64248,12218,3189
84058,UT,386,Invest,0.3498950790998668,1306.8942857398026,1022.2752549991355,2329.169540738938,66040,12115,3148
33073,FL,387,Invest,0.34949572866066997,1134.2681692366234,1711.738023044269,2846.0061922808927,77158,10962,4381
85044,AZ,388,Invest,0.3493068816948416,1057.317922743796,2277.916722333556,3335.234645077352,76573,12380,6522
78703,TX,389,Invest,0.3491024921172176,779.164853042054,2746.7767301191957,3525.9415831612496,108548,8060,5224
89138,NV,390,Invest,0.3490736346676652,861.4611275692721,1590.980465116279,2452.441592685551,120759,5138,3694
85260,AZ,391,Invest,0.3490049027464893,943.7469763634058,2596.378469956327,3540.125446319733,86746,9607,7862
91607,CA,392,Invest,0.3488078598412279,1097.3134849482544,2204.8643508635746,3302.177835811829,71691,11222,4623
75028,TX,393,Invest,0.3485319378326751,630.64104738591,2872.5476601694218,3503.188707555332,127931,11692,10457
30680,GA,394,Invest,0.34843920442220677,1253.147981607516,1663.6332932768328,2916.781274884349,59361,13096,3080
95120,CA,395,Invest,0.34795668858209206,273.55485846053085,1706.4435871191245,1979.9984455796553,206531,6564,9725
93010,CA,396,Invest,0.34793746862694697,935.2797584390672,2300.5863855292732,3235.8661439683406,93534,11249,7456
92506,CA,397,Invest,0.34788707897170446,922.0109696413499,2178.7254180677483,3100.7363877090984,98111,12268,7207
94121,CA,398,Invest,0.347610822296825,711.9705739341493,3422.220950519925,4134.191524454074,103151,14116,8906
85138,AZ,399,Invest,0.3475920001946225,1069.0732774181834,2159.500496733025,3228.5737741512085,76009,11375,3701
77018,TX,400,Invest,0.3475797432906935,938.5810770294477,2409.9522554485557,3348.533332478003,90422,9134,5146
94506,CA,401,Invest,0.34755827700162756,283.64848733448866,1330.165804629324,1613.8142919638126,212739,4081,6514
90266,CA,402,Invest,0.34746667011587445,541.4010686098375,2293.1760351607677,2834.5771037706054,153023,7665,9041
